text,cmp_code,party_id,date
"We will also ensure that every child has access to one year of pre-school education,",506,53520,200705
giving a guaranteed two-thirds subsidy to cover the cost of this education for all children rising to 100% free pre-school based on means,506,53520,200705
"Fine Gael will put a new focus on the approximately 3,000 carers under the age of 18 / carrying out caring responsibilities.",706,53520,200705
This is a group of carers who get absolutely no recognition from the State.,706,53520,200705
Fine Gael will increase supports from the State such as home helps,504,53520,200705
and will work with the education system to ensure that these young people are not isolated.,506,53520,200705
"We will give a laptop to every child entering secondary school,",706,53520,200705
redesigning course material around the new technology and completing a radical teacher-training programme.,506,53520,200705
We will create a speech therapy service within the education system to cater exclusively for children,504,53520,200705
and young people needing this service.,706,53520,200705
"We will expand the number of community pre-school places offering free pre-school in areas of educational disadvantage,",506,53520,200705
and will also subsidise this education by at least two-thirds for all other children.,506,53520,200705
"We will expand Youthreach,",504,53520,200705
increasing the number of places available on this programme and rolling-out this service nationally.,504,53520,200705
We will progressively increase the allocation of careers guidance hours per week to all second-level schools.,506,53520,200705
We will support the development and expansion of youth work projects.,504,53520,200705
"We will introduce greater flexibility, in terms of learning and assessment,",506,53520,200705
in the Leaving Certificate examination whilst maintaining high standards.,506,53520,200705
We believe that a full transition year programme should be available to all students at second-level.,506,53520,200705
"The curriculum for transition year programmes should allow flexibility according to the differing priorities of individual schools,",506,53520,200705
"including the development of modules on driver education, environmental awareness, entrepreneurial education, and Irish Sign Language (ISL) education.",506,53520,200705
"We believe that County Enterprise Boards should also play an enhanced role in entrepreneurial education at second-level,",401,53520,200705
and in supporting groups such as Junior Achievement Ireland in this role.,506,53520,200705
"We will support schools dealing with new challenges posed by immigration,",506,53520,200705
including enhancing the allocation of Language Support Teachers,607,53520,200705
and ensuring that schools with a higher enrolment of students with English language needs will be allocated a higher number of teaching hours.,506,53520,200705
We will develop English language classes,506,53520,200705
"for immigrant communities,",706,53520,200705
to ensure that places on adult education classes are retained for those requiring literacy education not language education.,506,53520,200705
"We will expand the National Educational Psychological Service (NEPS) bringing all schools under the cover of this service,",506,53520,200705
and ensuring that the waiting time for a NEPS assessment for any child is no longer than one school term.,506,53520,200705
"We will introduce a national anti-bullying strategy in all schools,",506,53520,200705
"designed to address bullying, homophobia and racism,",706,53520,200705
"which will involve students, teachers and parents.",506,53520,200705
"We will ensure that the ‘Stay Safe’ programme is offered in every primary school,",506,53520,200705
and that all secondlevel students have access to Relationships and Sexuality Education (RSE).,506,53520,200705
"We will ensure that all new teachers and school support staff are vetted prior to taking up employment,",303,53520,200705
and will also introduce the retrospective vetting of all those currently working in our schools.,303,53520,200705
"We will ensure that ‘soft’, non-conviction information, forms part of the vetting process.",303,53520,200705
"We will establish a register of persons considered unsafe to work with children,",706,53520,200705
young people or the vulnerable of any age.,506,53520,200705
"We will increase grants at third level,",506,53520,200705
and enhance funding to student hardship funds.,506,53520,200705
We will ensure that any further increases in student registration charges do not exceed inflation.,506,53520,200705
We will not reintroduce fees at undergraduate level.,506,53520,200705
"We will introduce a package of subsidised loans of up to €10,000, repayable within 4 years of graduation, to post-graduate students.",506,53520,200705
We will also establish a new post-graduate fund to assist students doing Ph.D. research without sponsorship.,506,53520,200705
We will streamline the application procedure for all grants and for the new package of subsidised loans.,303,53520,200705
"Establish a Student Support Unit to coordinate grants for Diploma, Certificate and Degree courses,",303,53520,200705
"at both Institutes of Technology and the universities,",303,53520,200705
"within Ireland and Northern Ireland and for those studying abroad,",303,53520,200705
This Unit will ensure that applications are processed quickly,303,53520,200705
"and according to a customer service charter for students and, where successful, grant funding is issued without delay",303,53520,200705
"Students will have the option of having monthly or weekly grant payments made to them,",303,53520,200705
instead of lump sums released each term.,303,53520,200705
We will examine the possible introduction of a new system of student loans at undergraduate level.,303,53520,200705
We will use the National Training Fund (NTF) to introduce a scheme for individuals who have not already benefited from higher education,506,53520,200705
to pay for courses in higher educational institutions taken on a parttime basis.,506,53520,200705
We will reduce the voting age to 17.,202,53520,200705
We will ensure the Electoral Register is accurate and up to date through the automatic registration of all individuals when they turn 17 years of age,303,53520,200705
and the use of the PPS system to ensure accuracy.,303,53520,200705
We will reduce the minimum age for election to Dáil Éireann from 21 to 17.,202,53520,200705
"We will ensure that all primary and secondary students have 2 hours of physical education per week,",506,53520,200705
and will establish a Commission on Physical Education to ensure that PE programmes are implemented in all schools.,506,53520,200705
"We will ring fence funding of €100 million for a Schools Sports Fund,",506,53520,200705
"drawing from the Schools Modernisation and Development Fund of the National Development Plan (NDP),",506,53520,200705
to allow for the development of sporting facilities at primary and secondary schools.,506,53520,200705
"We will designate certain secondary schools as Sports Colleges with a special focus on physical education and school sport,",506,53520,200705
which will then work with other schools in their areas to help teachers improve the quality and quantity of physical education and sport.,506,53520,200705
"We will introduce an out of school hour’s sports programme, community sport.",502,53520,200705
"initially on a pilot basis, to provide an opportunity for children to participate in structured sport after school hours linking school and",502,53520,200705
We will give priority to community groups or sporting organisations that apply for National Lottery funding for sporting facilities,502,53520,200705
"on or adjacent to the grounds of a school, provided the facilities can be used by the school during school hours.",502,53520,200705
"We will enhance the provision of parks and playgrounds,",502,53520,200705
especially in areas of residential growth.,502,53520,200705
"We will increase the national stock of swimming pools,",502,53520,200705
putting in place a new Local Authority Swimming Pool programme.,502,53520,200705
"Over the course of one full term in office, we will work to provide 50 new swimming pools nationally.",502,53520,200705
"Out of material poverty and a history of conflict, the Irish people are forging lasting peace",106,53620,200705
and one of the strongest economies on the planet.,410,53620,200705
"Today we are showing the world that the forces which burdened our history: sectarianism, disputed boundaries and economic dependency can be overcome.",601,53620,200705
Fianna Fáil believes that Ireland can achieve a unique leadership role in international affairs based on the strengths our history and values have bestowed upon us.,107,53620,200705
"We are determined to make our country a model UN Member State,",107,53620,200705
a bridge between the developed and developing world and a global advocate for the poor.,107,53620,200705
Ireland will specialise in conflict resolution and the rapid response to humanitarian crisis.,106,53620,200705
"Our modern, professional defence forces will advance that role:",107,53620,200705
assisting the poorest of the poor,107,53620,200705
and building peace under a UN flag in the developing world.,106,53620,200705
"At home, the coming years can be a time of great cultural and civic achievement.",502,53620,200705
Our national language will thrive as we support Gaelscoileanna,506,53620,200705
and begin delivery of a 20 year plan for the expansion of our language.,502,53620,200705
We want peace and prosperity to unleash untapped artistic and cultural confidence.,502,53620,200705
Funding for the arts will be increased,502,53620,200705
and incentives for cultural philanthropy put in place,502,53620,200705
"and a new National Theatre, Concert Hall and a landmark Museum at the GPO.",502,53620,200705
"Over the next five years, Fianna Fáil wants to take the Next Steps Forward to an Ireland that is Peaceful, Proud and Strong.",601,53620,200705
The achievement of lasting peace and unity on our island remains the most important objective of Fianna Fáil.,106,53620,200705
Without peace there would be no prosperity.,106,53620,200705
It is the precious prerequisite for every element of our Nation’s progress.,106,53620,200705
"To that end, it is our first priority and prime concern.",0,53620,200705
We stand for Irish unity based on consent and reconciliation.,601,53620,200705
"As Ireland’s largest republican and nationalist party we have led the debate on unity,",601,53620,200705
"striving to convince all strands of nationalist Ireland that violence only embeds partition and corrodes the republican goal of unity between Catholic, Protestant and Dissenter.",601,53620,200705
"Through the determined leadership of Bertie Ahern, we have worked continuously to overcome many hurdles to achieving the historic progress of the last ten years.",305,53620,200705
"We have negotiated delivery of the Good Friday Agreement,",101,53620,200705
"demilitarisation,",107,53620,200705
"the equality agenda, policing reform and the many other reforms which have shaped a peace based on equality and justice.",503,53620,200705
We entered the peace process with two goals:,503,53620,200705
To bring all elements of nationalist Ireland to our peaceful analysis of partitio and Irish unity.,601,53620,200705
To secure a historic and lasting peace agreement with the unionist people.,106,53620,200705
In the Good Friday Agreement we secured these goals.,101,53620,200705
In the 1998 referendum our analysis was overwhelmingly supported by the Irish people in the first act of all-Ireland self-determination since 1918.,101,53620,200705
"As lead negotiator for Nationalist Ireland and Joint Guarantor of the Agreement, Fianna Fáil in government worked harder than any to build peace – we will work equally hard to maintain it.",106,53620,200705
The spectacular progress of recent years cannot be taken for granted.,0,53620,200705
We must continue to work for lasting reconciliation and the full delivery of the potential offered by the peace process.,106,53620,200705
This is why Fianna Fáil is proposing a series of further steps forward for peace and unity in our country.,106,53620,200705
Fianna Fáil led the negotiating campaign to deliver strong North/South bodies,101,53620,200705
and co-operation and we are determined to ensure that their full potential is realised.,101,53620,200705
We see economic co-operation in this field as central to the future economic well being of the island,601,53620,200705
– the all-island economy is central to all government economic plans.,410,53620,200705
Implement the groundbreaking Comprehensive Study on the All-Island Economy.,601,53620,200705
"Have a fully operational all-island energy market,",601,53620,200705
"to include an all-island approach to the renewable energy sector,",601,53620,200705
a second electricity inter-connector,601,53620,200705
and an all-island gas network.,601,53620,200705
Introduce a Single Electricity Market by November 2007.,601,53620,200705
Actively support fully integrated and seamless co-operation,601,53620,200705
"in the areas of health, education, infrastructural development, communications, planning and other public services.",403,53620,200705
Press for a single all-island corporation tax of 12.5%.,411,53620,200705
Continue to progress the North West Gateway Initiative.,301,53620,200705
Partition and the Troubles caused huge damage to our border communities.,411,53620,200705
"Apart from the social consequences, towns were cut off from natural hinterlands and economic corridors were cut off altogether.",411,53620,200705
We are committed to implementing an unprecedented programme of investment in border communities.,410,53620,200705
"Press for all-island planning and co-ordination in infrastructural investment across the Island over the next decade, to ensure greater provision of services to border communities.",411,53620,200705
"Establish a cross-border Innovation Fund to support education, skills, science and innovation, energy research, regional development, tourism development, poverty, social inclusion and community infrastructure.",411,53620,200705
Support the development of cross-border projects including:,411,53620,200705
The Dublin – Letterkenny/Derry dual carriageway,411,53620,200705
The Border Corridor,411,53620,200705
The Ulster Canal,411,53620,200705
The Bridge at Narrow-Water.,411,53620,200705
Campaign for the complete removal of North-South cross-border telecoms and bank charges.,601,53620,200705
"Further develop the Dublin-Belfast rail line as part of an integrated rail service serving major population centres, North and South.",411,53620,200705
"Seek to maximise the potential for cross-border cancer services, building on the project to provide services to Donegal.",504,53620,200705
"Support the significant upgrading of higher education capacity in the border region through strategic alliances between education institutions, North and South.",506,53620,200705
"Intensify our efforts to promote graduate mobility, graduate retention and access to people from disadvantaged areas to higher education.",504,53620,200705
Complete the rebuilding of all border crossings destroyed during the Troubles.,411,53620,200705
"Complete the development of Derry Airport, for which we have already committed almost €11 million.",411,53620,200705
We believe that it is time to put a greater emphasis on tackling sectarianism.,606,53620,200705
"The hard reality is that, as politics has progressed in the North, sectarianism has festered and in many cases grown.",606,53620,200705
It represents by far the largest threat to lasting peace and needs urgent attention.,606,53620,200705
Establish a new Anti-Sectarianism Fund to assist projects in interface areas designed specifically to address the root cause of sectarianism and to diffuse tensions.,606,53620,200705
"Increase the Reconciliation Fund to 35 million to improve dialogue between the nationalist and unionist tradition and develop capacity building amongst communities affected by the Troubles, including a focus on isolated border communities.",606,53620,200705
Provide additional staff and resources to the British Irish Secretariat to improve monitoring of sectarian incidents throughout the North,606,53620,200705
and improve liaison with the PSNI.,605,53620,200705
Through regular and structured contact with the appropriate authorities and,606,53620,200705
"stakeholders including the devolved Government,",202,53620,200705
"community groups, political",202,53620,200705
"parties and civil society, monitor progress and press for full and timely",606,53620,200705
implementation of the Triennial Programme of the Shared Future.,506,53620,200705
Review all funding for education and community projects,606,53620,200705
to see where a greater impact can be had on tackling sectarianism.,0,53620,200705
An absolute bottom line for Fianna Fáil has always been the establishment of a professional and impartial police force for the North.,101,53620,200705
"We believe the PSNI, with fully implemented Patten proposals, is that force.",606,53620,200705
We also believe that all nationalist parties have a responsibility to be constructively involved as members of the Policing boards to ensure the PSNI delivers and is accountable to the nationalist community.,606,53620,200705
Recent progress on this is extremely welcome.,0,53620,200705
Monitor the full implementation of the Patten Reforms.,101,53620,200705
Press for increased Garda – PSNI co-operation including common policetraining where appropriate.,101,53620,200705
Provide continued support for the work of the Police Ombudsman.,605,53620,200705
Fianna Fáil in government consistently argued for a demilitarisation and security normalisation programme from the British.,105,53620,200705
In the 2003 Joint Declaration we secured such a programme and agreement to independent monitoring of that Programme through the IMC.,105,53620,200705
"As a result, today British troop numbers stand at their lowest level since the start of the Troubles and all watchtowers have been removed.",105,53620,200705
Press for the complete implementation of the British Army demilitarisation Programme negotiated by Fianna Fáil in government.,105,53620,200705
"Negotiate for further reductions in troop numbers, beyond the Programme targets.",105,53620,200705
Fund an international competition for a permanent landmark peace monument to be located in the border region.,106,53620,200705
Press for the full decommissioning of loyalist and dissident republican weapons.,105,53620,200705
"Fianna Fáil has always worked to make sure that Ireland is a constructive member of the international community,",107,53620,200705
"prioritising the active promotion of peace and development through the European Union,",107,53620,200705
"the United Nations,",108,53620,200705
international agencies and direct action.,107,53620,200705
We are proud of this unmatched tradition and of the work we have completed in recent years to develop this further.,107,53620,200705
"In government we have taken a lead role in advancing United Nations reform,",107,53620,200705
in advancing the Development agenda,107,53620,200705
and in establishing effective systems for civilian response to humanitarian disaster.,107,53620,200705
In recent times Ireland has been amongst the most active advocates for constructive international action in Darfur and Palestine.,107,53620,200705
"Through the publication of the first ever White Paper on Development Aid we have brought the development agenda to the heart of Government, increasing spending from 3157 million in 1997 to 3813 million this year.",107,53620,200705
"We intend continuing with an active foreign policy in the next five years, based on a series of further steps forward in key areas.",107,53620,200705
"Neutrality is central to our vision of Ireland as the bridge between the developed and developing world, the intermediary and facilitator in peace processes, the first on the ground in a major humanitarian crisis – the model UN State for the 21st century.",107,53620,200705
Our policy for the next five years is to Make Neutrality Count.,107,53620,200705
We believe neutrality enhances our standing internationally.,107,53620,200705
Our goal is to use that standing to build peace and deliver development.,107,53620,200705
No Irish political party can match Fianna Fáil’s supportive record on UN issues.,107,53620,200705
"Our goal now is to establish Ireland as the model UN State, a world leader in development assistance,",107,53620,200705
humanitarian rapid response and conflict resolution.,106,53620,200705
"At the formation of the next Government inform the United Nations of Ireland’s desire to stay at the forefront of UN reform efforts, placing our full diplomatic resources at the use of the UN.",107,53620,200705
Place Ireland at the heart of UN efforts to respond rapidly to humanitarian and human right crises in the developing world.,107,53620,200705
Ireland will become the template for other States through the expansion of the Rapid Response Initiative.,107,53620,200705
"Increase the size and capacity of the Rapid Response Corps,",107,53620,200705
the civilian Corps of volunteers trained and equipped by the Irish Government to be on the ground in an area of humanitarian crisis within a short period.,107,53620,200705
"Double the amount of emergency relief supplies held in, and distributed from, our new pre-positioned humanitarian relief centres at the Curragh, Kildare and Brindisi, Italy.",107,53620,200705
"Increase funding to the regional supply depot for Africa, based in Accra, Ghana.",107,53620,200705
Increase funding by at least 340 million to the Irish Government Emergency Response Fund and increase funding to the UN Central Emergency Response Fund.,107,53620,200705
Work to strengthen the capacity of Irish and international NGOs to respond more quickly to international emergencies.,107,53620,200705
"In government, Fianna Fáil has built up one of the best Development Aid Programmes in the world.",107,53620,200705
We are one of the world’s top donors and we run a programme widely acclaimed for its effectiveness.,107,53620,200705
Increase ODA to 0.7% of GNP by 2012.,107,53620,200705
Call on all political parties to commit to support the target.,107,53620,200705
Increase the number of Programme Countries to a minimum of ten by 2012.,107,53620,200705
Spend at least 3100 million per annum combating HIV/AIDS and other communicable diseases in the developing world.,107,53620,200705
Develop programmes to assist both individuals and institutions to participate in the Aid Programme.,107,53620,200705
This will include the provision of assistance to public and private sector institutions to form development partnerships with similar institutions in the developing world.,107,53620,200705
"Following the establishment of an Irish Aid Information & Volunteering Centre in Dublin, we will establish these centres in Cork and Galway.",107,53620,200705
Develop Regional Aid Programmes in Southern and Western Africa to address transnational threats such as disease and food insecurity.,107,53620,200705
Ensure funding mechanisms for NGOs are accessible and simplified.,107,53620,200705
Seek to improve the quality and effectiveness of EU aid.,107,53620,200705
Act on the findings of the Hunger Task Force.,107,53620,200705
"Support the fight against corruption in developing countries by supporting institutions,",107,53620,200705
NGOs and civil society that promote good governance and strive to ensure that our development assistance continues to reach the poor.,107,53620,200705
We will also support the African Peer Review Mechanism.,107,53620,200705
"Provide financial support for events to mark Africa Day, 25 May.",107,53620,200705
"Establish an Academic Centre for Conflict Resolution, to provide academic and analytical expertise in this area.",106,53620,200705
The Centre will be an academic resource for the Government Conflict Resolution Unit and will draw on cross-border expertise.,106,53620,200705
It will focus on the developing world and liaise with existing conflict resolution and reconciliation groups.,106,53620,200705
"Establish an annual 325 million Stability Fund, overseen by the Conflict Resolution Unit, to fund specific efforts on the area of conflict resolution and post conflict issues in the developing world.",106,53620,200705
Establish a system of roving ambassadors to crisis regions.,107,53620,200705
Fund a number of fourth level scholarships in the conflict resolution area.,107,53620,200705
Fianna Fáil in Government will continue its campaign for a complete ban on the use of cluster munitions.,105,53620,200705
In the absence of a full ban we will seek agreement on an immediate freeze on the use of cluster munitions pending the establishment of effective international instruments to address humanitarian concerns regarding their use.,105,53620,200705
"Under a Fianna Fáil led Government, Ireland will not establish diplomatic relations with Burma until Aung San Suu Kyi is released.",107,53620,200705
"We will use all avenues, bilaterally, through the EU and through the UN,",106,53620,200705
"to focus urgent international attention on the crisis in Darfur and to seek agreement for a lasting, peaceful solution to the crisis.",107,53620,200705
"With the EU and the broader international community,",107,53620,200705
"Fianna Fáil in government, will press for dialogue, reconciliation and negotiations leading to a two-State solution.",106,53620,200705
Fianna Fáil has led the campaign for the Irish Abroad.,705,53620,200705
"Having ended the scourge of forced emigration, since 1997 we have turned with determination to ending the neglect of the Irish Abroad.",705,53620,200705
"For every £1 spent on the Irish Abroad in 1997, we spend €19 today.",705,53620,200705
Increase funding for emigrant welfare to 334 million per annum.,705,53620,200705
Maintain the momentum in the campaign for the undocumented Irish.,705,53620,200705
Fianna Fáil Ministers and members of the Parliamentary Party will use every opportunity to lobby on behalf of the undocumented Irish.,705,53620,200705
Resist all attempts to downgrade the Irish Abroad Unit to unanswerable Agency Status,705,53620,200705
and resist all efforts to divert funds presently allocated to emigrant welfare to the administration of such an Agency.,705,53620,200705
Complete the process whereby RTÉ can broadcast into the UK.,705,53620,200705
Work to deliver free public transport for emigrant pensioners when they visit Ireland.,705,53620,200705
"From the very beginning, Fianna Fáil has led the national debate on Europe.",108,53620,200705
The EU was a key catalyst in Ireland’s economic and social transformation.,108,53620,200705
It has helped us to realise the full potential of national sovereignty through the unique arrangement of a community of nations with strong collective action.,108,53620,200705
In government we have focused on making the EU work for Irish people,108,53620,200705
"– cutting prices, driving",501,53620,200705
"competition,",703,53620,200705
protecting farm families,403,53620,200705
and protecting our environment.,108,53620,200705
We have introduced a range of initiatives to ensure that the public are engaged in evolving EU issues.,108,53620,200705
We were the only party to run a genuinely national campaign in favour of the ratification of the Nice Treaty.,108,53620,200705
"Our Presidency of the Council in 2004 has been praised as one of the most effective presidencies ever, including the conclusion of extremely difficult negotiations in a range of fundamental areas.",108,53620,200705
We believe passionately in a constructive agenda to use our membership of the European Union to make our country and the wider Union stronger.,108,53620,200705
The EU has been the greatest force for peace and prosperity in the history of Europe,108,53620,200705
and we believe that it must continue to evolve to meet modern challenges and deliver practical improvements in the lives of Europeans.,108,53620,200705
"Therefore, we are proposing a series of next steps forward for Irish policy on EU affairs.",108,53620,200705
"Vigorously oppose all moves towards harmonisation of taxation, especially corporation tax.",110,53620,200705
"Support moves to increase competitiveness within the Union through developing research and knowledge capacities, as well as promoting competition.",108,53620,200705
Propose further measures to improve the quality of communications between the Union and its citizens.,108,53620,200705
Support efforts to implement a cross-Union approach to energy security and climate change.,108,53620,200705
Maintain a vigorous stance in defence of Irish maritime communities in all EU Fisheries discussions.,108,53620,200705
"Insist that existing agreements on the CAP be honoured, within the Union and in trade negotiations.",110,53620,200705
Issue an annual call for proposals to assist local events commemorating Europe Day.,108,53620,200705
Aim to have Ireland consistently within the top group on the EU internalMarket Scoreboard which monitors transposition of EU Directives.,108,53620,200705
"Support EU moves to ensure airlines have transparent fares,",108,53620,200705
"including all taxes and fees, that they end the practice of charging different prices in different states",108,53620,200705
or the same flight and introduce safer flying regulations.,108,53620,200705
Press for increased EU supports and more ambitious targets for renewable energy.,108,53620,200705
Ensure EU funding to underpin the Peace Process continues.,108,53620,200705
Support moves to minimise EU bureaucracy.,108,53620,200705
Support moves toward a single European Mortgage Market.,108,53620,200705
Continue the work of the National Forum on Europe.,108,53620,200705
Work towards an EU wide ban on television advertising aimed at children.,108,53620,200705
We believe that the Constitutional Treaty represents a balanced response to the needs of an expanding Union.,108,53620,200705
Support the Constitutional Treaty as the fundamental basis for future negotiations.,108,53620,200705
"Should the Constitutional Treaty or another acceptable text be agreed, we will campaign vigorously as a party for its ratification by the people.",108,53620,200705
Our Defence Forces serve as a protector of the state and a promoter of the international values of the Irish people.,104,53620,200705
Over recent years we have worked hard with Óglaigh na hÉireann to help modernise them,104,53620,200705
and meet new challenges.,104,53620,200705
"Our forces are now better trained, better equipped and better motivated than ever.",104,53620,200705
"Defence spending has doubled, with an unprecedented and sustained investment programme having been implemented.",104,53620,200705
"The first ever White Paper on Defence, published in 2000 provided a new framework for the on-going management and reorganisation of Óglaigh na hÉireann – including the Permanent Defence Force - the Army, the Air Corps, the Naval Service - and the Reserve Defence Force.",104,53620,200705
"In addition to this massive investment, the modernisation agenda has meant a major change in how the Defence Forces conducts their business.",104,53620,200705
The 2002 Report: “The Challenge of a Workplace” and the 2004 independent review of its implementation ensured that a comprehensive and effective system of measures to tackle problems of bullying and harassment is now in place in the Defence Forces.,104,53620,200705
Overseas UN peace support missions are now a core activity of the modern Defence Forces.,106,53620,200705
"Over the past five years our troops have completed almost 8,000 tours of duty in some of the world’s most dangerous trouble spots.",106,53620,200705
There they are helping protect and save the lives of countless numbers of some of the poorest and most vulnerable people on our planet.,106,53620,200705
Legislation establishing the independent office of Defence Force Ombudsman was passed in 2005.,104,53620,200705
"While major legislation radically improving the procedures for the investigation, summary disposal or trial by court-martial of offences against military law was passed this year.",104,53620,200705
More recently steps have been taken to both encourage more women to pursue a career in the military,706,53620,200705
and to encourage more enlisted personnel and senior NCOs to become commissioned officers.,104,53620,200705
Fianna Fáil conducted the biggest ever reform of Civil Defence and the Army Reserve.,104,53620,200705
The Civil Defence board was established on a statutory basis and provided with a new purpose built HQ and training centre.,104,53620,200705
"The Reserve has been reformed to reflect the configuration of the Permanent Defence Force, while preserving its strong links with local communities and a nation-wide geographical spread. Irish troops will continue to be available to serve abroad on international peacekeeping missions.",104,53620,200705
"Fianna Fáil is committed to ensuring that Ireland has a world-class military organisation with the personnel, equipment and resources necessary to fulfil the tasks assigned to them at home at abroad.",104,53620,200705
Prepare a second White Paper on Defence for the period 2011- 2020.,104,53620,200705
The Second White Paper will consider expanding the roles of the Air Corps and the Naval service.,104,53620,200705
This will include increasing the size of the navy flotilla and developing an Air Corps’ airlift capability.,104,53620,200705
"Ensure that participation by the Defence Forces in overseas peace support missions continues to be based on the triple-lock mechanism of UN mandate, Government and Dáil approval.",104,53620,200705
"Ensure that investment in the Defence Forces continues to grow, with the full commercial value of all defence property disposals to be received by the Department of Defence for investment in capital projects and new equipment.",104,53620,200705
Continue the ongoing policy of annual recruitment and maintain the present establishment.,104,53620,200705
"This will enable the Permanent Defence Forces to maintain a strength of 10,500 fully trained personnel with an additional provision from 2008 onwards for up to 350 troops to be in training at any given time.",104,53620,200705
Fast-track the civilianisation of all outstanding agreed posts.,104,53620,200705
"Ensure that our troops have the most modern and effective range of protective equipment, weaponry and training available.",104,53620,200705
"Fully execute the Reserve Defence Forces (RDF) implementation plan by the 2009 target, including improving RDF interoperability with the PDF, and the introduction of procedures to allow suitably qualified RDF personnel serve on overseas duties.",104,53620,200705
Continue the ongoing policy of recruitment to the RDF through regular and targeted recruitment campaigns.,104,53620,200705
Develop the role and contribution of the Medical Corps,104,53620,200705
and expand its capacity to deliver a range of medical facilities on UN mandated missions.,104,53620,200705
Develop the Commissioning From the Ranks programme (both for enlisted personnel under 28 by way of the cadet programme) and by way of regular CFR competitions for NCOs.,104,53620,200705
Conduct regular reviews of the operation of the equality and anti-bullying measures in the military.,104,53620,200705
Ensure a major military component in all future 1916 commemorations.,601,53620,200705
Provide annual subventions to support and encourage the excellent work of the officially recognised veterans groups ONET and IUNVA.,104,53620,200705
Continue to support the excellent work of Civil Defence through the ongoing provision of new equipment and encourage increased membership of Civil Defence through regular and targeted recruitment programmes.,104,53620,200705
"Ensure that the Office of Emergency Planning coordinates the publication of an annual review of the emergency plans of each functional department, outlining achievements and improvements across all sectors.",104,53620,200705
Continue the annual programme of major simulated exercises and use these structured exercises to support sustained public awareness and reassurance.,104,53620,200705
In recent years Fianna Fáil in government has dramatically changed the level and quality of state activity for the preservation and growth of the Irish language.,502,53620,200705
We believe the Irish language is a valuable national asset and culturally defines our nation within a globalising world.,504,53620,200705
The funding made available for new and existing Gaelscoileanna under this Government has enabled the phenomenal growth in use of our national language among a new generation.,502,53620,200705
"Funding for TG4 has also doubled and we are ensuring the station’s independent status, separate from RTÉ.",502,53620,200705
The Official Languages Act now also gives Irish speakers equality in their dealings with the public service.,502,53620,200705
Fianna Fáil has also secured official working status for the Irish language in the EU.,502,53620,200705
It is clear that there is a new energy in the community behind valuing and developing our language,606,53620,200705
"and that this energy, combined with major public policy initiatives, has opened up a new era of opportunity for the language.",502,53620,200705
We are determined to use this period of opportunity to achieve a radical expansion in the numbers of people who can and do converse in Irish.,502,53620,200705
We are totally opposed to any effort to downgrade the status of the language,502,53620,200705
and are committed to a series of significant next steps forward for the Irish language and the Gaeltacht.,301,53620,200705
Continuing to develop a 20 year Strategic Plan for the growth in the use of Irish and in bilingualism by 2008.,502,53620,200705
"Building on last December’s 13 point Government Statement on the Irish language, this will be a comprehensive blueprint for the expansion of the use of Irish in every urban and rural area in Ireland.",502,53620,200705
Increasing support for the public service to develop the capacity to provide comprehensive services through the medium of the Irish language.,502,53620,200705
Working to extend the number of professionals who are available to serve the Irish language speaking and Gaeltacht communities.,502,53620,200705
Ensuring that the Irish language and Gaeltacht Affairs are maintained as a major part of the portfolio of a full member of Cabinet.,502,53620,200705
Supporting the introduction of a Languages Act in Northern Ireland as provided for in the St. Andrew’s agreement.,502,53620,200705
"Recognising the huge role which the education system has played, and will, play in the future growth of the language, we will place a particular emphasis on Irish in education.",502,53620,200705
Harnessing the huge potential the Gaelscoil movement and improving the quality of Irish in English-medium schools will be a priority for Fianna Fáil in the next five years.,502,53620,200705
Protect the current position of our national language in all parts of the school curriculum and strenuously oppose any proposal to abolish its position in the Senior Cycle.,502,53620,200705
"Implement further changes in the Irish curriculum, with a focus on improving young people’s command of the spoken language and move towards more marks for Oral Irish in the Leaving Cert exams as announced.",502,53620,200705
"Build on the provision of in-service for primary teachers in teaching drama through Irish in the 2006/07 school year, by encouraging English medium primary schools to teach more subjects through Irish.",506,53620,200705
Put in place new arrangements to enable Gaelscoileanna to hire teachers with a strong ability to teach all subjects through Irish.,502,53620,200705
"Establish a senior officials group between the Departments of Education and Science and Community, Rural And Gaeltacht Affairs to enhance the actions of both Departments and their Agencies in addressing challenges in supporting the Irish language including strengthening the teaching of Irish throughout the Education system.",502,53620,200705
Build on the work done by the Dublin Institute of Advanced Studies and the universities in the development of research and teaching of Celtic Studies.,502,53620,200705
"We will make Ireland the world centre of excellence for such studies with particular emphasis on research in and the teaching of Old, Classical and Middle Irish.",502,53620,200705
It is important that the benefits of economic development do not undermine the role of the Irish language in the Gaeltacht.,301,53620,200705
Build on recent planning laws by setting up a National Monitoring Committee to oversee the clear and consistent implementation of the protections for the unique linguistic identity of the Gaeltacht,301,53620,200705
in a way which supports the continued development of the Gaeltacht without undermining its language and culture.,301,53620,200705
Develop a comprehensive plan based on the Linguistic Study of the Gaeltacht with clear,301,53620,200705
and effective measures for the continued preservation and development of the language in the Gaeltacht.,301,53620,200705
Provide for an extension to the Irish language network of crèches in the Gaeltacht.,301,53620,200705
Along with this we will ensure that support is given to crèches which want to set up facilities through Irish nationwide.,301,53620,200705
We believe that the Arts are an essential part of a healthy society and that Ireland’s economic progress has provided a real opportunity to develop the arts.,502,53620,200705
Over the last decade we have implemented the largest sustained increase in funding for the Arts in our history.,502,53620,200705
