	text	cmp_code	party_id	date
21527	['unprecedented', 'upgrading', 'road', 'network', 'clear', 'benefit', 'forquality', 'life', 'safety', 'competitiveness']	411	53620	200705
21528	['km', 'new', 'motorway', 'km', 'new', 'dual', 'single', 'carriageway', 'km', 'new', 'road', 'construction', 'year']	411	53620	200705
21529	['complete', 'overhaul', 'rail', 'service', 'term', 'track', 'new', 'roll', 'stock']	411	53620	200705
21530	['new', 'bus', 'dublin', 'bus', 'include', 'deliver', 'december', 'january', 'year']	413	53620	200705
21531	['new', 'bus', 'bus', 'eireann']	413	53620	200705
21532	['qbcs', 'introduce', 'successfully', 'dublin', 'roll', 'city']	411	53620	200705
21533	['new', 'intercity', 'carriage', 'new', 'railcar', 'deliver', 'next', 'year', 'rail', 'fleet', 'young', 'europe', 'year']	413	53620	200705
21534	['success', 'luas', 'carry', 'passenger', 'annually']	411	53620	200705
21535	['double', 'capacity', 'passenger', 'dart']	413	53620	200705
21536	['vibrant', 'aviation', 'sector', 'growth', 'passenger', 'number', 'regional_airport', 'passenger', 'dublin', 'shannon', 'increase', 'cork']	0	53620	200705
21537	['choice', 'air', 'traveller', 'double', 'route', 'service', 'dublin', 'cork', 'shannon']	0	53620	200705
21538	['reform', 'road_safety', 'regime', 'penalty', 'point', 'mandatory', 'alcohol', 'testing', 'successfully', 'place']	605	53620	200705
21539	['road_safety', 'authority', 'establish']	605	53620	200705
21540	['ireland', 'world', 'successful', 'economy', 'need', 'first', 'rate', 'transport', 'network', 'sustain', 'build', 'success']	411	53620	200705
21541	['investment', 'transport', 'economic']	411	53620	200705
21542	['high', 'quality', 'efficient', 'transport', 'system', 'enhance', 'quality', 'life']	411	53620	200705
21543	['publish', 'implement', 'transport', 'first', 'ever', 'integrate', 'plan', 'develop', 'transport', 'network', 'part', 'country']	404	53620	200705
21544	['determine', 'undoubted', 'progress', 'recent', 'year', 'continue', 'accelerate', 'action', 'deliver', 'modern', 'transport', 'system', 'country']	411	53620	200705
21545	['therefore', 'proposing_seri', 'significant', 'next_step', 'forward', 'transport', 'ireland']	0	53620	200705
21546	['improve', 'safety']	0	53620	200705
21547	['deliver', 'real', 'commuting', 'choice']	411	53620	200705
21548	['cut', 'travel', 'time']	411	53620	200705
21549	['reduce', 'congestion']	411	53620	200705
21550	['commit', 'major', 'increase', 'capacity', 'quality', 'public', 'transport', 'service']	411	53620	200705
21551	['include', 'full', 'integration', 'service']	301	53620	200705
21552	['enhance', 'public', 'transport', 'service', 'help', 'environment', 'reduce', 'congestion', 'improve', 'quality', 'life']	401	53620	200705
21553	['substantially', 'improve', 'expand', 'luas', 'service', 'dublin']	501	53620	200705
21554	['join', 'green', 'red', 'luas', 'line']	411	53620	200705
21555	['extend', 'luas', 'dockland']	411	53620	200705
21556	['extend', 'luas', 'citywest']	411	53620	200705
21557	['extend', 'luas', 'cherrywood']	411	53620	200705
21558	['extend', 'luas', 'city_centre', 'liffey', 'junction', 'broadstone', 'cabra']	411	53620	200705
21559	['extend', 'luas', 'rathfarnham', 'feasibility_study']	411	53620	200705
21560	['improve', 'rail', 'service']	411	53620	200705
21561	['reopen', 'western_rail', 'corridor', 'enni', 'claremorris']	411	53620	200705
21562	['examine', 'feasibility', 'reopen', 'line', 'claremorris', 'sligo']	411	53620	200705
21563	['open', 'cork', 'midleton', 'rail', 'service']	411	53620	200705
21564	['launch', 'galway', 'athenry', 'commuter_rail', 'service']	411	53620	200705
21565	['open', 'navan_rail', 'line', 'initially', 'dunboyne', 'prepare', 'service', 'navan']	411	53620	200705
21566	['accelerate', 'construction', 'interconnector', 'dockland', 'heuston', 'station']	411	53620	200705
21567	['open', 'metro_north', 'st', 'stephen', 'green', 'sword', 'dublin_airport']	411	53620	200705
21568	['open', 'metro', 'west', 'connect', 'tallaght', 'ballymun', 'clondalkin', 'liffey', 'valley', 'blanchardstown']	411	53620	200705
21569	['ensure', 'evolve', 'regulatory', 'regime', 'deliver', 'service', 'improvement', 'private', 'public', 'operator']	402	53620	200705
21570	['need', 'consumer', 'rather', 'operator', 'prime', 'driver', 'marketplace']	402	53620	200705
21571	['continue', 'develop', 'quality', 'bus', 'corridor', 'dublin', 'city']	411	53620	200705
21572	['double', 'length', 'bus', 'priority', 'scheme', 'improve', 'quality', 'reliability', 'efficiency', 'fleet', 'bus', 'serve', 'great', 'dublin', 'area']	411	53620	200705
21573	['continue', 'promote', 'integrated_ticket', 'smart_card', 'technology', 'allow', 'differential', 'pricing', 'system', 'introduce']	411	53620	200705
21574	['also', 'plan', 'deliver', 'strategy', 'future', 'development', 'integrate', 'public', 'transport', 'cork_limerick', 'galway', 'waterford', 'include', 'examine', 'feasibility', 'luas', 'system', 'city']	411	53620	200705
21575	['development', 'high', 'quality', 'route', 'network', 'carry', 'significant', 'benefit']	0	53620	200705
21576	['competitiveness', 'balanced_regional', 'development', 'safety', 'road']	301	53620	200705
21577	['government', 'complete', 'inter_urban', 'motorway', 'connect', 'dublin', 'belfast', 'cork_galway', 'limerick', 'waterford']	411	53620	200705
21578	['atlantic', 'road', 'corridor', 'connect', 'letterkenny', 'waterford', 'sligo', 'charlestown', 'tuam', 'galway', 'gort', 'enni', 'limerick', 'mallow', 'cork', 'motorway', 'standard', 'route']	411	53620	200705
21579	['border', 'road', 'corridor', 'connect', 'dundalk', 'sligo', 'enniskillen']	411	53620	200705
21580	['high', 'quality', 'road', 'corridor', 'border', 'north', 'west', 'west', 'connect', 'mullingar', 'westport', 'ballina', 'sligo', 'kell', 'belturbet', 'well', 'monaghan']	411	53620	200705
21581	['eastcoast', 'dual_carriageway', 'rosslare']	411	53620	200705
21582	['dublin', 'letterkenny', 'derry', 'dual_carriageway']	411	53620	200705
21583	['incoming', 'government', 'explore', 'important', 'initiative', 'area', 'funding', 'road', 'development']	411	53620	200705
21584	['institutional', 'investor', 'small', 'saver', 'would', 'give', 'opportunity', 'subscribe', 'infrastructure', 'bond']	0	53620	200705
21585	['initially', 'would', 'use', 'fund', 'rebuilding', 'dublin', 'letterkenny', 'derry', 'road', 'dublin', 'outer', 'orbital_route', 'feasibility', 'planning']	0	53620	200705
21586	['index', 'link', 'infrastructure', 'bond', 'would', 'issue', 'national', 'development', 'finance', 'agency', 'set', 'mature', 'year', 'time', 'fix', 'coupon']	414	53620	200705
21587	['use', 'risk', 'distribution', 'line', 'eurostat', 'rule', 'bond', 'would', 'structure', 'balance', 'sheet', 'financing']	414	53620	200705
21588	['bond', 'would', 'issue', 'increment', 'match', 'capital', 'expenditure', 'occur']	0	53620	200705
21589	['would', 'allow', 'people', 'ireland', 'invest', 'securely', 'future', 'add', 'national', 'debt']	414	53620	200705
21590	['spite', 'dramatic', 'increase', 'number', 'car', 'irish', 'road', 'see', 'second', 'good', 'year', 'road_safety', 'decade']	0	53620	200705
21591	['maintain', 'progress', 'driving', 'test', 'waiting_time', 'ensure', 'wait', 'time', 'exceed', 'week', 'test', 'centre', 'country']	303	53620	200705
21592	['compel', 'person', 'disqualify', 'drink', 'driving', 'sit', 'driving', 'test']	0	53620	200705
21593	['introduce', 'smart_card', 'learner', 'permit', 'drive', 'licence']	0	53620	200705
21594	['introduce', 'compulsory', 'alcohol', 'drug', 'testing', 'driver', 'involve', 'accident', 'cause', 'injury']	0	53620	200705
21595	['support', 'development', 'cork', 'shannon', 'airport', 'fully', 'independent', 'entity', 'offer', 'range', 'long', 'haul', 'short', 'haul', 'route']	411	53620	200705
21596	['recognise', 'opportunity', 'present', 'open', 'sky', 'encourage', 'development', 'new', 'transatlantic', 'service', 'shannon']	411	53620	200705
21597	['open', 'terminal', 'dublin_airport']	411	53620	200705
21598	['strengthen', 'role', 'regional_airport', 'continue', 'capital', 'support', 'encouraging', 'play', 'full', 'part', 'foster', 'regional', 'development']	301	53620	200705
21599	['port', 'vital', 'economic', 'prosperity', 'carry', 'export', 'volume', 'world']	0	53620	200705
21600	['continue', 'support', 'state', 'own', 'commercial', 'port', 'company', 'invest', 'improve', 'infrastructure']	411	53620	200705
21601	['undertake', 'comprehensive', 'study', 'role', 'dublin', 'port', 'take', 'account', 'location', 'overall', 'port', 'policy', 'transport', 'policy', 'urban', 'development', 'national', 'spatial_strategy']	411	53620	200705
21602	['invest', 'national', 'development', 'plan', 'regional', 'harbour', 'ensure', 'potential', 'contribution', 'economic', 'social', 'life', 'community', 'fully', 'realise']	411	53620	200705
21603	['identify', 'key', 'regional', 'road', 'upgrade', 'put', 'place', 'multi_annual', 'programme', 'parallel', 'transport', 'achieve']	411	53620	200705
21604	['focus', 'programme', 'heavy', 'traffic', 'route', 'link', 'rural', 'town', 'national', 'road', 'network']	411	53620	200705
21605	['spend', 'non', 'national', 'road', 'national', 'development', 'plan', 'particular', 'accelerate', 'investment', 'restoration', 'programme', 'improve', 'sub', 'standard', 'road']	411	53620	200705
21606	['support', 'provision', 'urban', 'distributor', 'route', 'major', 'town', 'significant', 'contribution', 'developer', 'new', 'area', 'open', 'development']	411	53620	200705
21607	['reliable', 'affordable', 'supply', 'energy', 'central', 'many', 'element', 'economic', 'social', 'life']	408	53620	200705
21608	['reduce', 'dependence', 'certain', 'form', 'energy', 'production', 'also', 'necessary', 'achieve', 'fundamental', 'environmental', 'objective']	416	53620	200705
21609	['vital', 'future', 'island', 'world', 'whole']	0	53620	200705
21610	['recent', 'year', 'increase', 'electricity', 'generate', 'wind', 'national', 'grid']	416	53620	200705
21611	['ireland', 'become', 'lead', 'centre', 'wave', 'energy', 'research', 'worldwide']	416	53620	200705
21612	['ambitious', 'biofuel', 'target', 'set']	416	53620	200705
21613	['later', 'year', 'single', 'electricity', 'market', 'come', 'place']	0	53620	200705
21614	['also', 'facilitate', 'creation', 'single', 'electricity', 'market', 'come', 'place', 'november']	0	53620	200705
21615	['fianna_fail', 'committed', 'secure', 'long_term', 'energy', 'security']	408	53620	200705
21616	['low_carbon', 'future', 'ireland']	416	53620	200705
21617	['white_paper', 'energy', 'first', 'year', 'set', 'do']	0	53620	200705
21618	['committed', 'deliver', 'fully', 'sustainable', 'secure', 'efficient', 'affordable', 'competitive']	416	53620	200705
21619	['island', 'energy', 'market']	416	53620	200705
21620	['hallmark', 'island', 'energy', 'market', 'reliable', 'supply', 'highly', 'efficient', 'energy']	408	53620	200705
21621	['competitive', 'price', 'sustainable', 'diverse', 'energy', 'source']	408	53620	200705
21622	['proposing_seri', 'significant', 'steps_forward', 'field', 'energy']	0	53620	200705
21623	['government', 'achieve', 'follow', 'commitment', 'energy', 'pillar']	0	53620	200705
21624	['ensure', 'electricity', 'supply', 'consistently', 'meet', 'demand']	408	53620	200705
21625	['ensure', 'security', 'reliability', 'gas', 'supply']	408	53620	200705
21626	['enhance', 'diversity', 'fuel', 'use', 'power', 'generation', 'especially', 'renewabl']	416	53620	200705
21627	['ensure', 'development', 'landbank', 'state', 'own', 'power', 'generation', 'site', 'facilitate', 'entry', 'new', 'independent', 'generation']	403	53620	200705
21628	['deliver', 'east', 'west', 'second', 'north_south', 'electricity', 'interconnector']	411	53620	200705
21629	['deliver', 'electricity', 'gas', 'home', 'business', 'network', 'efficient', 'reliable', 'secure']	408	53620	200705
21630	['create', 'stable', 'attractive', 'environment', 'hydrocarbon', 'exploration', 'production']	408	53620	200705
21631	['mitigate', 'impact', 'energy', 'supply', 'disruption', 'ensure', 'contingency', 'measure', 'place']	408	53620	200705
21632	['dramatically', 'accelerate', 'growth', 'renewable_energy', 'source', 'electricity', 'heat', 'transport', 'sector', 'economy']	416	53620	200705
21633	['third', 'electricity', 'consume', 'come', 'renewable_energy']	416	53620	200705
21634	['introduce', 'co', 'fire', 'peat', 'station', 'biomass']	416	53620	200705
21635	['reduce', 'greenhouse_gas', 'emission', 'station', 'tonne', 'per_annum', 'also', 'extend', 'life', 'station']	416	53620	200705
21636	['implement', 'full', 'national', 'bioenergy', 'action', 'plan', 'ireland', 'reduce', 'greenhouse_gas', 'emission', 'least', 'tonne', 'per_annum']	416	53620	200705
21637	['promote', 'enhance', 'deployment', 'green', 'energy', 'technology']	416	53620	200705
21638	['sustainable', 'energy', 'transport']	416	53620	200705
21639	['introduce', 'biofuel', 'obligation', 'scheme']	416	53620	200705
21640	['stimulate', 'development', 'alternative', 'energy', 'source']	416	53620	200705
21641	['maximise', 'energy_efficiency', 'energy', 'saving', 'economy', 'atarget', 'energy', 'saving', 'public', 'sector']	416	53620	200705
21642	['national', 'building', 'regulation', 'update', 'reduce', 'energy', 'demand']	416	53620	200705
21643	['support', 'energy', 'research', 'development', 'innovation', 'programme']	416	53620	200705
21644	['establish', 'dedicated', 'ocean', 'energy', 'development', 'unit']	416	53620	200705
21645	['unit', 'mandate', 'develop', 'sector', 'work', 'target', 'least', 'wave', 'tidal', 'energy', 'interim', 'target']	416	53620	200705
21646	['aim', 'create', 'export_orient', 'ocean', 'energy', 'sector', 'focus', 'technology', 'associate', 'exciting', 'sector', 'support']	411	53620	200705
21647	['grant', 'funding', 'start', 'production', 'sector']	416	53620	200705
21648	['deliver', 'competition', 'consumer', 'choice', 'energy', 'market', 'support', 'economic', 'growth', 'national', 'competitiveness']	408	53620	200705
21649	['oversee', 'successful', 'introduction', 'single', 'electricity', 'market']	408	53620	200705
21650	['keep', 'electricity', 'gas', 'network', 'infrastructur', 'strategic', 'national', 'asset', 'state', 'ownership', 'ensure', 'asset', 'never', 'privatise']	413	53620	200705
21651	['oversee', 'transfer', 'transmission', 'asset', 'eirgrid', 'establish', 'national', 'transmission', 'grid', 'company', 'end']	413	53620	200705
21652	['operate', 'esb', 'natural', 'monopoply', 'network', 'business', 'risk', 'relate', 'related', 'rate', 'return', 'lead', 'reduced', 'network', 'tariff', 'pass', 'full', 'electricity', 'customer']	413	53620	200705
21653	['reduce', 'market', 'power', 'hold', 'player', 'price', 'set', 'generation', 'plant']	402	53620	200705
21654	['ensure', 'sustainable', 'future', 'semi_state', 'energy', 'enterprise']	416	53620	200705
21655	['provide', 'substantial', 'financial', 'support', 'improve', 'energy_efficiency', 'exist', 'public', 'housing', 'assist', 'low', 'income', 'avoid', 'fuel_poverty']	416	53620	200705
21656	['expand', 'develop', 'programme', 'energy', 'conservation', 'ensure', 'efficient', 'energy']	416	53620	200705
21657	['fianna_fail', 'return', 'office', 'dsl', 'broadband', 'line', 'state']	0	53620	200705
21658	['today', 'almost', 'broadband', 'subscriber', 'ireland', 'nearly', 'new', 'user', 'week', 'come', 'board']	411	53620	200705
21659	['price', 'third', 'level', 'speed', 'vastly', 'improve', 'ireland', 'competitively', 'price', 'international', 'connectivity', 'eu']	411	53620	200705
21660	['mobile_phone', 'roam', 'charge', 'north', 'republic', 'also', 'abolish']	0	53620	200705
21661	['prioritise', 'improvement', 'postal', 'network', 'new', 'opportunity', 'post', 'provide', 'financial', 'service']	411	53620	200705
21662	['broadcast', 'increase', 'power', 'comreg', 'boost', 'competition', 'establish', 'independent', 'entity']	410	53620	200705
21663	['world_class', 'sector', 'critical', 'continue', 'economic', 'social', 'prosperity']	411	53620	200705
21664	['committed', 'move', 'ireland', 'forefront', 'knowledge', 'base', 'economy', 'world', 'provision', 'open', 'access', 'broadband']	411	53620	200705
21665	['state', 'art', 'network', 'key', 'infrastructure', 'enable', 'support', 'information', 'intensive', 'industry', 'bandwidth', 'hungry', 'citizen']	411	53620	200705
21666	['complete', 'roll', 'broadband', 'country', 'national', 'broadband', 'scheme', 'nbs']	411	53620	200705
21667	['mean', 'last', 'country', 'never', 'access', 'broadband', 'intervention', 'support', 'access', 'broadband', 'provide', 'technology', 'neutral', 'basis']	411	53620	200705
21668	['encourage', 'progressive', 'shift', 'ip', 'base', 'next_generation', 'network']	411	53620	200705
21669	['encourage', 'separation', 'eircom', 'network', 'commercial', 'retail', 'business', 'separate', 'entity', 'regulate', 'comreg', 'fully', 'open', 'access', 'transparent', 'basis']	411	53620	200705
21670	['anticipate', 'organization', 'attract', 'funding', 'quasi', 'utility', 'play', 'role', 'encourage', 'development', 'next_generation', 'network', 'ireland']	411	53620	200705
21671	['tender', 'contract', 'provide', 'broadband', 'availability', 'final', 'country']	411	53620	200705
21672	['successful', 'tenderer', 'commit', 'deploy', 'technological', 'solution', 'allow', 'maximum', 'competition']	411	53620	200705
21673	['expand', 'current', 'free', 'telephone', 'rental', 'scheme', 'provide', 'free', 'broadband', 'old', 'people']	411	53620	200705
21674	['industry', 'invite', 'tender', 'provision', 'new', 'bundle', 'broadband', 'rental', 'service', 'old', 'people']	411	53620	200705
21675	['fianna_fail', 'committed', 'create', 'environment', 'encourage', 'maintenance', 'high', 'quality', 'irish', 'radio', 'television', 'service', 'independent', 'broadcaster']	502	53620	200705
21676	['rte', 'secure', 'viable', 'future', 'high', 'quality', 'public', 'service', 'broadcast', 'irish', 'market']	502	53620	200705
21677	['enact', 'broadcasting', 'bill', 'ensure', 'comprehensive', 'modern', 'framework', 'law', 'sector']	502	53620	200705
21678	['establish', 'broadcasting', 'authority', 'ireland']	502	53620	200705
21679	['ensure', 'speedy', 'right', 'reply', 'defame', 'radio', 'television', 'programme']	605	53620	200705
21680	['complete', 'pilot', 'dtt', 'project', 'complete', 'roll', 'well', 'advance', 'eu', 'deadline']	0	53620	200705
21681	['place', 'review', 'licence_fee', 'statutory', 'basis']	0	53620	200705
21682	['provide', 'increase', 'funding', 'increase', 'irish', 'language', 'programming']	502	53620	200705
21683	['maximise', 'number', 'home', 'produce', 'programme', 'rte', 'schedule']	502	53620	200705
21684	['digitise', 'rte', 'archive', 'education', 'research']	502	53620	200705
21685	['enable', 'rte', 'support', 'broadcast', 'irish', 'community', 'abroad']	502	53620	200705
21686	['ensure', 'fair', 'competitive', 'environment', 'independent', 'tv', 'radio', 'sector']	403	53620	200705
21687	['fianna_fail', 'committed', 'ensure', 'irish', 'business', 'domestic', 'customer', 'enjoy', 'competitively', 'price', 'high', 'quality', 'postal', 'service']	411	53620	200705
21688	['ensure', 'strong', 'viable', 'post', 'office', 'network', 'reach', 'community', 'ireland', 'properly', 'remunerate', 'involved']	411	53620	200705
21689	['develop', 'post', 'top', 'class', 'financial', 'service', 'entity', 'help', 'aim']	411	53620	200705
21690	['ensure', 'many', 'government', 'service', 'possible', 'operate', 'post', 'office', 'network']	413	53620	200705
21691	['introduce', 'postcode', 'system', 'ireland', 'ensure', 'strong', 'competitive', 'postal', 'sector']	402	53620	200705
21692	['reduce', 'cost', 'significantly', 'consumer', 'business', 'voluntary', 'sector']	403	53620	200705
21693	['insist', 'much', 'improve', 'next', 'day', 'delivery', 'rate', 'link', 'future', 'stamp', 'price', 'increase']	403	53620	200705
21694	['empower', 'comreg', 'withhold', 'increase', 'clawback', 'income', 'delivery', 'target', 'meet']	403	53620	200705
21695	['dramatically', 'improve', 'protection', 'irish', 'environment', 'recent', 'year']	501	53620	200705
21696	['emphasis', 'always', 'environmental', 'policy', 'work']	501	53620	200705
21697	['ireland', 'unprecedented', 'economic', 'physical', 'development', 'past_decade', 'state', 'environment', 'improve', 'area']	501	53620	200705
21698	['thank', 'pro', 'active', 'policy', 'large_scale', 'investment', 'protect', 'environment']	501	53620	200705
21699	['ireland', 'compliant', 'air', 'quality', 'standard']	501	53620	200705
21700	['new', 'waste', 'water', 'treatment', 'dublin', 'cork_limerick', 'galway', 'major', 'town', 'mean', 'ireland', 'compliant', 'waste', 'water', 'discharge', 'comparison']	501	53620	200705
21701	['drinking_water', 'compliant', 'eu', 'standard']	501	53620	200705
21702	['record', 'number', 'blue', 'flag', 'beach']	501	53620	200705
21703	['ireland', 'recycling', 'rate', 'fold', 'level', 'recycle', 'target', 'meet', 'year', 'ahead', 'target']	501	53620	200705
21704	['ireland', 'ratify', 'kyoto_protocol', 'climate_change', 'commit', 'meeting', 'international', 'obligation']	416	53620	200705
21705	['already', 'successfully', 'decouple', 'economic', 'growth', 'growth', 'emission', 'emission', 'grow', 'economy', 'grow']	416	53620	200705
21706	['environmental', 'enforcement', 'law', 'strengthen', 'office', 'environmental', 'enforcement', 'establish']	501	53620	200705
21707	['epa', 'report', 'large_scale', 'illegal', 'dumping', 'successfully', 'deal', 'result', 'policy']	501	53620	200705
21708	['environmental', 'performance', 'index', 'present', 'davos', 'world', 'economic', 'forum', 'place', 'ireland', 'country', 'environmental', 'policy']	501	53620	200705
21709	['scale', 'environmental', 'challenges_fac', 'world', 'clear', 'serious', 'action', 'must', 'go']	0	53620	200705
21710	['fianna_fail', 'committed', 'take', 'series', 'major', 'steps_forward', 'environment', 'five_year']	0	53620	200705
21711	['overall', 'committed', 'move', 'ireland', 'top', 'world', 'measure', 'environmental', 'performance', 'index']	0	53620	200705
21712	['develop', 'country', 'member', 'state', 'responsible', 'nation', 'wide', 'international', 'community', 'ireland', 'play', 'part', 'meeting', 'important', 'environmental', 'issue', 'face', 'world', 'today']	501	53620	200705
21713	['fore', 'participate', 'eu', 'emissions_trad', 'system']	416	53620	200705
21714	['available', 'mechanism', 'ensure', 'ireland', 'meet', 'climate_change', 'commitment', 'kyoto_protocol']	416	53620	200705
21715	['meeting', 'obligation', 'future_generation', 'require', 'sector', 'society', 'play', 'part']	416	53620	200705
21716	['fianna_fail', 'government', 'implement', 'comprehensive', 'range', 'measure', 'set', 'new', 'national', 'climate_change', 'strategy']	0	53620	200705
21717	['particular', 'fianna_fail', 'belief', 'need', 'commit', 'clean', 'renewable_energy', 'future']	416	53620	200705
21718	['commit', 'green', 'energy', 'revolution']	416	53620	200705
21719	['increase', 'alternative', 'energy', 'generate', 'power', 'order', 'ensure', 'third', 'electricity', 'consume', 'ireland', 'come', 'renewable_source']	416	53620	200705
21720	['create', 'new', 'opportunity', 'farmer', 'move', 'agriculture', 'new', 'dual', 'system', 'food', 'power', 'production']	416	53620	200705
21721	['facilitate', 'establishment', 'new', 'bio', 'fuel', 'industry', 'ireland', 'new', 'agricultural', 'production']	416	53620	200705
21722	['improve', 'energy_efficiency', 'new', 'irish', 'home']	416	53620	200705
21723	['introduce', 'minimum', 'requirement', 'bio', 'fuel', 'state', 'own', 'public', 'transport', 'vehicle']	416	53620	200705
21724	['dublin', 'bus', 'bus', 'eireann', 'move', 'exist', 'fleet', 'bio', 'diesel', 'blend', 'achieve', 'bio', 'diesel', 'blend', 'new', 'bus']	416	53620	200705
21725	['continue', 'taxation', 'system', 'encourage', 'good', 'environmental', 'behaviour', 'discourage', 'poor', 'practice', 'example', 'rebalancing', 'vrt', 'motor', 'tax', 'system', 'reward', 'purchase', 'greener', 'car']	416	53620	200705
21726	['complete', 'phase', 'incandescent', 'light', 'bulb', 'favour', 'energy', 'efficient', 'compact', 'fluorescent', 'bulb', 'reduce', 'carbon_emission', 'save', 'electricity', 'cost']	416	53620	200705
21727	['require', 'public', 'sector', 'lead', 'way', 'energy_efficiency', 'mandatory', 'programme', 'efficiency', 'measure', 'include', 'sole', 'energy', 'efficient', 'lighting', 'heating', 'office', 'school', 'hospital', 'public', 'building', 'produce', 'energy', 'saving']	416	53620	200705
21728	['require', 'street', 'light', 'traffic', 'lighting', 'system', 'energy', 'efficient', 'replace', 'inefficient', 'system']	416	53620	200705
21729	['require', 'carbon', 'offset', 'official', 'air', 'travel', 'support', 'urban', 'forest']	416	53620	200705
21730	['require', 'mandatory', 'bio', 'fuel', 'mix', 'transport', 'fuel', 'ensure', 'nationwide', 'bio', 'fuel', 'distribution', 'network']	416	53620	200705
21731	['ensure', 'development', 'renewable_energy', 'heating', 'system', 'encourage', 'targeted', 'grant', 'scheme', 'facilitate', 'appropriate', 'planning', 'exemption']	416	53620	200705
21732	['introduce', 'smart', 'electricity', 'meter', 'ensure', 'energy', 'produce', 'home', 'work', 'sell', 'national', 'grid']	416	53620	200705
21733	['implement', 'aspect', 'transport', 'public', 'transport', 'become', 'real', 'option', 'people']	416	53620	200705
21734	['put', 'place', 'adaptation', 'strategy', 'prepare', 'expect', 'change', 'bring', 'global_warming']	416	53620	200705
21735	['establish', 'high', 'level', 'commission', 'climate_change', 'oversee', 'implementation', 'climate_change', 'strategy']	416	53620	200705
21736	['mindset', 'change', 'ireland', 'way', 'think', 'waste', 'way', 'deal']	416	53620	200705
21737	['however', 'still', 'way', 'go', 'reach', 'good', 'standard', 'waste', 'management', 'europe', 'fianna_fail', 'believe', 'adopt', 'good', 'international', 'practice', 'tackle', 'remain', 'waste', 'management', 'problem', 'face']	416	53620	200705
21738	['establish', 'new', 'ambitious', 'waste', 'management', 'target', 'maximum', 'prevention', 'recycling', 'modern', 'waste', 'treatment', 'ensure', 'match', 'good', 'performance', 'eu', 'recycle', 'objective', 'waste', 'less', 'consign', 'landfill']	416	53620	200705
21739	['ensure', 'landfill', 'currently', 'provide', 'regional', 'waste', 'management', 'plan', 'last', 'construct', 'generation']	416	53620	200705
21740	['drive', 'cost', 'waste', 'management', 'charge', 'householder', 'business', 'ensure', 'waste', 'management', 'system', 'competitive', 'use', 'available', 'technology', 'achieve', 'include', 'waste', 'generate', 'sustainable', 'electricity']	416	53620	200705
21741	['ensure', 'implementation', 'national', 'strategy', 'biodegradable', 'waste', 'aim', 'divert', 'biodegradable', 'waste', 'landfill', 'segregate', 'collection', 'biodegradable', 'waste', 'generation', 'compost', 'also', 'cut', 'peat', 'moss']	416	53620	200705
21742	['expand', 'network', 'bottle', 'bank', 'recycling', 'centre', 'segregate', 'collection', 'introduce', 'household', 'hazardous', 'waste', 'collection', 'paint', 'can', 'suitable', 'recycling', 'centre']	416	53620	200705
21743	['people', 'business', 'despoil', 'irish', 'countryside', 'break', 'environmental', 'law', 'punish', 'make', 'good', 'damage_caused']	501	53620	200705
21744	['establish', 'office', 'environmental', 'enforcement', 'lead', 'fight', 'environmental', 'crime', 'result', 'large_scale', 'illegal', 'dumping', 'cease']	501	53620	200705
21745	['review', 'level', 'fine', 'custodial_sentence', 'apply', 'low', 'court', 'majority', 'prosecution', 'take', 'case', 'pollution', 'dump', 'illegal', 'development', 'environmental', 'crime', 'thepunishment', 'fit', 'crime']	501	53620	200705
21746	['ensure', 'low', 'court', 'impose', 'harsh', 'sentence', 'corporate', 'body', 'guilty', 'offence']	501	53620	200705
21747	['steady', 'improvement', 'recent', 'year', 'problem', 'litter', 'ireland', 'still', 'far', 'widespread']	0	53620	200705
21748	['fianna_fail', 'eliminate', 'plastic', 'bag', 'litter', 'plastic', 'bag', 'levy', 'put', 'place', 'imaginative', 'industry', 'fund', 'awareness', 'campaign', 'address', 'issue', 'chew', 'gum']	501	53620	200705
21749	['increase', 'support', 'initiative', 'irish', 'business', 'litter', 'green', 'school', 'programme', 'raise', 'awareness', 'litter', 'issue']	501	53620	200705
21750	['nationwide', 'roll', 'community', 'warden', 'service', 'increase', 'litter', 'enforcement']	501	53620	200705
21751	['incentivise', 'local', 'action', 'deal', 'litter', 'include', 'introduce', 'programme', 'adopt', 'highway', 'main', 'secondary', 'road']	501	53620	200705
21752	['examine', 'penalty', 'point', 'system', 'deter', 'litter', 'throw', 'vehicle', 'dump', 'litter', 'wayside']	501	53620	200705
21753	['recent', 'investment', 'result', 'increase', 'wastewater', 'treatment', 'capacity', 'equivalent', 'need', 'people', 'additional', 'drinking_water', 'treatment', 'capacity', 'equivalent', 'need', 'people']	501	53620	200705
21754	['quality', 'drinking_water', 'water', 'river', 'lake', 'show', 'significant', 'improvement', 'investment']	501	53620	200705
21755	['ireland', 'lead', 'country', 'implementation', 'water', 'framework', 'directive', 'aim', 'protect', 'river', 'lake']	501	53620	200705
21756	['maintain', 'position']	305	53620	200705
21757	['next', 'year', 'work', 'ensure', 'ireland', 'water', 'pristine', 'europe']	501	53620	200705
21758	['finish', 'job', 'upgrade', 'local', 'group', 'water', 'scheme', 'match', 'high', 'drinking_water', 'standard']	501	53620	200705
21759	['ensure', 'public', 'water', 'supply', 'deliver', 'reliable', 'service', 'compliant', 'drinking_water', 'standard']	501	53620	200705
